Category,Prop._SNPs,Prop._h2,Prop._h2_std_error,Enrichment,Enrichment_std_error,Enrichment_p,cluster,gwas,logPVal_enrichment
Cluster_SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0796169326041574,0.0121482296721523,2.10685533449195,0.321471346009517,0.000676519218052085,SKM-VL-sex_homogeneous_changing,EGG_BW3_EUR,-3.16971986177822
Cluster_HEART-sex_homogeneous_changing,0.0355732836517194,0.0584841018389083,0.0105575039113809,1.64404563861738,0.296781821288814,0.0307593982578086,HEART-sex_homogeneous_changing,EGG_BW3_EUR,-1.51202216483515
Cluster_KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0172023219609053,0.0061360513396804,1.72784337357239,0.616320033496737,0.235754613514438,KIDNEY-sex_homogeneous_changing,EGG_BW3_EUR,-0.627539799739064
Cluster_ADRNL-sex_homogeneous_changing,0.035065496491538,0.0688835415753033,0.01127726042231,1.96442510351811,0.321605610946689,0.00250579141255414,ADRNL-sex_homogeneous_changing,EGG_BW3_EUR,-2.60105508344044
Cluster_COLON-sex_homogeneous_changing,0.0318228384782221,0.0842253980058913,0.0121885822625435,2.64669658753196,0.383013673368096,1.95702852095591e-05,COLON-sex_homogeneous_changing,EGG_BW3_EUR,-4.70840284506069
Cluster_SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0739848521240252,0.0104517616860437,2.56098823609601,0.361788095211249,2.27472531808504e-05,SPLEEN-sex_homogeneous_changing,EGG_BW3_EUR,-4.64307103858585
Cluster_BAT-sex_homogeneous_changing,0.0412790532847723,0.0660968068445132,0.0130206791832575,1.6012190586962,0.315430663911586,0.0565951899482141,BAT-sex_homogeneous_changing,EGG_BW3_EUR,-1.24722047813536
Cluster_WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.0159926522739309,0.00379361953016671,1.53785557872973,0.364794960717981,0.137856252743434,WAT-SC-sex_homogeneous_changing,EGG_BW3_EUR,-0.860573530824911
Cluster_LUNG-sex_homogeneous_changing,0.0200962598045112,0.0336276568747668,0.00871652449780482,1.67332912700592,0.433738645031259,0.12335505346567,LUNG-sex_homogeneous_changing,EGG_BW3_EUR,-0.908843054141012
Cluster_SMLINT-sex_homogeneous_changing,0.00483681109663406,0.00874980350742819,0.0036980891017198,1.8090025292733,0.764571745275166,0.291069945367814,SMLINT-sex_homogeneous_changing,EGG_BW3_EUR,-0.536002635628748
Cluster_LIVER-sex_homogeneous_changing,0.00698538656660559,0.0143094496297361,0.0055381396945461,2.04848357256906,0.792817926644431,0.188996504691571,LIVER-sex_homogeneous_changing,EGG_BW3_EUR,-0.723546227610884
Cluster_BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0477465008178176,0.00996510128237875,1.11016215346941,0.231700294465517,0.63498885945303,BLOOD-sex_homogeneous_changing,EGG_Pubertal_growth_10F,-0.197233894110413
Cluster_HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.000568319227841181,0.00277165386693014,0.299888579261619,1.46253601785743,0.632816836681362,HIPPOC-sex_homogeneous_changing,EGG_Pubertal_growth_10F,-0.19872197454746
Cluster_CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00443141059358146,0.0044568715074849,2.98354903350163,3.0006911789798,0.509665243329094,CORTEX-sex_homogeneous_changing,EGG_Pubertal_growth_10F,-0.292714982155969
Cluster_SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0302427903006153,0.00954738112983765,1.26247072209316,0.398550829115776,0.509329825443032,SKM-GN-sex_homogeneous_changing,EGG_Pubertal_growth_10F,-0.293000891571576
Cluster_SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0685160432896281,0.0114749753359995,1.81309913081851,0.303655418628269,0.00649924075890125,SKM-VL-sex_homogeneous_changing,EGG_Pubertal_growth_10F,-2.18713737466155
Cluster_HEART-sex_homogeneous_changing,0.0355732836517194,0.0498873799380759,0.0101754914443152,1.40238332863783,0.286043075020525,0.164922780675751,HEART-sex_homogeneous_changing,EGG_Pubertal_growth_10F,-0.782719351399457
Cluster_KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.011280106848268,0.00535263184030529,1.13300157474455,0.537631459140381,0.804822248845964,KIDNEY-sex_homogeneous_changing,EGG_Pubertal_growth_10F,-0.0943000263022235
Cluster_ADRNL-sex_homogeneous_changing,0.035065496491538,0.0540197814264459,0.00939330613737935,1.54053947131426,0.267878886005397,0.0389542733426198,ADRNL-sex_homogeneous_changing,EGG_Pubertal_growth_10F,-1.40944489261739
Cluster_COLON-sex_homogeneous_changing,0.0318228384782221,0.0387110918926579,0.00977969629671158,1.216456285606,0.307316907113873,0.479844301658681,COLON-sex_homogeneous_changing,EGG_Pubertal_growth_10F,-0.31889965824874
Cluster_SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0334076323676344,0.00880975763656631,1.15640635931675,0.304950067782548,0.608415551292532,SPLEEN-sex_homogeneous_changing,EGG_Pubertal_growth_10F,-0.215799693773843
Cluster_BAT-sex_homogeneous_changing,0.0412790532847723,0.0363192154688837,0.0106693739626683,0.879846134511077,0.258469444273912,0.642169086309177,BAT-sex_homogeneous_changing,EGG_Pubertal_growth_10F,-0.192350604980177
Cluster_WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.0122976614488795,0.00592561666351119,1.18254476746905,0.569808089821908,0.748054252310647,WAT-SC-sex_homogeneous_changing,EGG_Pubertal_growth_10F,-0.126066903974134
Cluster_LUNG-sex_homogeneous_changing,0.0200962598045112,0.0102250855910438,0.00873723403728705,0.508805404115473,0.434769162136615,0.258345893405035,LUNG-sex_homogeneous_changing,EGG_Pubertal_growth_10F,-0.587798437488583
Cluster_SMLINT-sex_homogeneous_changing,0.00483681109663406,-0.000103432993213953,0.00387702713679405,-0.0213845426557865,0.801566788393302,0.205024993250916,SMLINT-sex_homogeneous_changing,EGG_Pubertal_growth_10F,-0.688193193727979
Cluster_LIVER-sex_homogeneous_changing,0.00698538656660559,0.0181228417437735,0.00581783988221265,2.59439353441251,0.832858686736891,0.0527963550486456,LIVER-sex_homogeneous_changing,EGG_Pubertal_growth_10F,-1.27739605922569
Cluster_BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0541736666238538,0.0162204789154848,1.25960129790346,0.377145162361301,0.492234428201809,BLOOD-sex_homogeneous_changing,EGG_Pubertal_growth_12M,-0.307828013844991
Cluster_HIPPOC-sex_homogeneous_changing,0.00189510127141383,-0.0015030783536547,0.00223763899722777,-0.793138802832069,1.18074903488318,0.122548688664187,HIPPOC-sex_homogeneous_changing,EGG_Pubertal_growth_12M,-0.911691331567796
Cluster_CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00215561555235766,0.0021215074317307,1.45131771521085,1.428353639059,0.75311527803341,CORTEX-sex_homogeneous_changing,EGG_Pubertal_growth_12M,-0.123138542017164
Cluster_SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.029438846498957,0.0112613174671114,1.22891047511485,0.470098276419131,0.627114770898137,SKM-GN-sex_homogeneous_changing,EGG_Pubertal_growth_12M,-0.202652969844958
Cluster_SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0521054795561757,0.0156453054594107,1.37883618432014,0.414012373860209,0.363292231270147,SKM-VL-sex_homogeneous_changing,EGG_Pubertal_growth_12M,-0.43974388909732
Cluster_HEART-sex_homogeneous_changing,0.0355732836517194,0.0407790505616046,0.0144857552048072,1.14633922920505,0.407208829711369,0.718279864770079,HEART-sex_homogeneous_changing,EGG_Pubertal_growth_12M,-0.143706307786126
Cluster_KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0019954102397543,0.00518459535104981,0.200423894411086,0.520753462371207,0.118932913488654,KIDNEY-sex_homogeneous_changing,EGG_Pubertal_growth_12M,-0.924697942114365
Cluster_ADRNL-sex_homogeneous_changing,0.035065496491538,0.059884985631037,0.0158433000127386,1.70780372796058,0.451820210689501,0.121456999919131,ADRNL-sex_homogeneous_changing,EGG_Pubertal_growth_12M,-0.915577450487109
Cluster_COLON-sex_homogeneous_changing,0.0318228384782221,0.0396344269030354,0.0134812394575328,1.24547113954524,0.423634097466153,0.565059473572189,COLON-sex_homogeneous_changing,EGG_Pubertal_growth_12M,-0.247905839463932
Cluster_SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0413313566559201,0.011178905150374,1.43068635185293,0.38695819158425,0.263350445320873,SPLEEN-sex_homogeneous_changing,EGG_Pubertal_growth_12M,-0.579465942921711
Cluster_BAT-sex_homogeneous_changing,0.0412790532847723,0.0866565577299097,0.0206325198040789,2.09928646212138,0.499830256807031,0.0310500871820555,BAT-sex_homogeneous_changing,EGG_Pubertal_growth_12M,-1.50793717607895
Cluster_WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.00848067616048534,0.00717278465518076,0.815502952319052,0.689735930479622,0.788143771177535,WAT-SC-sex_homogeneous_changing,EGG_Pubertal_growth_12M,-0.103394552391499
Cluster_LUNG-sex_homogeneous_changing,0.0200962598045112,0.023840480150571,0.0105532839474234,1.18631428845378,0.525136719473261,0.72248336364618,LUNG-sex_homogeneous_changing,EGG_Pubertal_growth_12M,-0.141172148792656
Cluster_SMLINT-sex_homogeneous_changing,0.00483681109663406,0.00451878287903513,0.00520452069179681,0.934248369174425,1.07602314579096,0.951111348407831,SMLINT-sex_homogeneous_changing,EGG_Pubertal_growth_12M,-0.0217686364082244
Cluster_LIVER-sex_homogeneous_changing,0.00698538656660559,0.0143807743240639,0.00460051219523669,2.0586941305171,0.658590924263224,0.115102587263983,LIVER-sex_homogeneous_changing,EGG_Pubertal_growth_12M,-0.938914914234304
Cluster_BLOOD-sex_homogeneous_changing,0.0430085827269496,0.111386249840498,0.036722194226398,2.58986097141728,0.853834093058535,0.0476177726212933,BLOOD-sex_homogeneous_changing,ENIGMA_Intracraneal_Volume,-1.32223092310387
Cluster_HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.00318643298440224,0.00556331031334264,1.68140512196745,2.93562692256133,0.816310623042335,HIPPOC-sex_homogeneous_changing,ENIGMA_Intracraneal_Volume,-0.0881445517810552
Cluster_CORTEX-sex_homogeneous_changing,0.00148528163734603,-0.00704543924224328,0.00410434531771814,-4.74350390194846,2.76334481927077,0.0206096971870669,CORTEX-sex_homogeneous_changing,ENIGMA_Intracraneal_Volume,-1.68592838915004
Cluster_SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0657767818492071,0.0280866099783654,2.74582009307664,1.17246201253508,0.114321692592588,SKM-GN-sex_homogeneous_changing,ENIGMA_Intracraneal_Volume,-0.941871354212017
Cluster_SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.181996550899928,0.0921477957498236,4.81606602491273,2.43845208157457,0.112476982466437,SKM-VL-sex_homogeneous_changing,ENIGMA_Intracraneal_Volume,-0.948936343424486
Cluster_HEART-sex_homogeneous_changing,0.0355732836517194,0.120034636522409,0.0945219067476991,3.37429172121443,2.65710378814384,0.364231436004905,HEART-sex_homogeneous_changing,ENIGMA_Intracraneal_Volume,-0.438622573932948
Cluster_KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0342304448391417,0.0185772044607207,3.43818976439119,1.86593994112564,0.162827007002237,KIDNEY-sex_homogeneous_changing,ENIGMA_Intracraneal_Volume,-0.788273560016309
Cluster_ADRNL-sex_homogeneous_changing,0.035065496491538,0.0613351134921115,0.0310754965997728,1.74915856408629,0.886212936048743,0.39484187321093,ADRNL-sex_homogeneous_changing,ENIGMA_Intracraneal_Volume,-0.403576796376941
Cluster_COLON-sex_homogeneous_changing,0.0318228384782221,0.0792373599016674,0.0329372301571828,2.48995261550579,1.03501861343146,0.125484242641934,COLON-sex_homogeneous_changing,ENIGMA_Intracraneal_Volume,-0.901410806161479
Cluster_SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.121580842736443,0.0394535291515614,4.20852511079844,1.36568528731044,0.0117493027981163,SPLEEN-sex_homogeneous_changing,ENIGMA_Intracraneal_Volume,-1.92998790359773
Cluster_BAT-sex_homogeneous_changing,0.0412790532847723,0.138157124479655,0.0377817105454457,3.34690632380904,0.915275606850782,0.00426997144527447,BAT-sex_homogeneous_changing,ENIGMA_Intracraneal_Volume,-2.36957502923755
Cluster_WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.0216545888912627,0.0252349698329836,2.08230816009244,2.42659806966413,0.651481621622314,WAT-SC-sex_homogeneous_changing,ENIGMA_Intracraneal_Volume,-0.186097831280016
Cluster_LUNG-sex_homogeneous_changing,0.0200962598045112,0.0245528644500095,0.0261229639880105,1.22176288965462,1.29989183271538,0.864838412072291,LUNG-sex_homogeneous_changing,ENIGMA_Intracraneal_Volume,-0.0630650292992448
Cluster_SMLINT-sex_homogeneous_changing,0.00483681109663406,0.0138537476811509,0.0125180698201473,2.86423170232794,2.58808325776019,0.468824712219981,SMLINT-sex_homogeneous_changing,ENIGMA_Intracraneal_Volume,-0.328989504289643
Cluster_LIVER-sex_homogeneous_changing,0.00698538656660559,0.0146515488193128,0.016128752668539,2.09745712418496,2.30892771856668,0.632799904504328,LIVER-sex_homogeneous_changing,ENIGMA_Intracraneal_Volume,-0.198733595049644
Cluster_BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0458219732764864,0.0116516296878606,1.0654146305494,0.270914058290036,0.808917564865511,BLOOD-sex_homogeneous_changing,GABRIEL_Asthma,-0.0920957341951088
Cluster_HIPPOC-sex_homogeneous_changing,0.00189510127141383,-0.00121889278082133,0.00174784507202146,-0.643180815298584,0.922296395652508,0.0771454763285728,HIPPOC-sex_homogeneous_changing,GABRIEL_Asthma,-1.11268953509841
Cluster_CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00214440408717039,0.0025075640163559,1.44376933858963,1.6882751077678,0.792281801285645,CORTEX-sex_homogeneous_changing,GABRIEL_Asthma,-0.101120319703849
Cluster_SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0176599283471514,0.00975770242325312,0.737205207288302,0.407330590259852,0.514292921005108,SKM-GN-sex_homogeneous_changing,GABRIEL_Asthma,-0.288789453492594
Cluster_SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0597770963283489,0.0119997966999387,1.5818455969157,0.317543452920774,0.0798763033675944,SKM-VL-sex_homogeneous_changing,GABRIEL_Asthma,-1.09758204225156
Cluster_HEART-sex_homogeneous_changing,0.0355732836517194,0.0286089875928918,0.0109953578471926,0.804226786399265,0.309090326179691,0.511397878814654,HEART-sex_homogeneous_changing,GABRIEL_Asthma,-0.291241077680433
Cluster_KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.00504364725491968,0.00447769844367986,0.506596290190058,0.449751004681262,0.279510374062028,KIDNEY-sex_homogeneous_changing,GABRIEL_Asthma,-0.55360206858513
Cluster_ADRNL-sex_homogeneous_changing,0.035065496491538,0.0341544870145634,0.0113463207517783,0.974019775331159,0.323575077698283,0.935702346221286,ADRNL-sex_homogeneous_changing,GABRIEL_Asthma,-0.0288622815527116
Cluster_COLON-sex_homogeneous_changing,0.0318228384782221,0.0462993893385749,0.0115396497848378,1.45491073557941,0.362621637059023,0.206852348539364,COLON-sex_homogeneous_changing,GABRIEL_Asthma,-0.684339543891525
Cluster_SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.056028527345027,0.0254620075976178,1.93942942774096,0.881368280841794,0.294609858549769,SPLEEN-sex_homogeneous_changing,GABRIEL_Asthma,-0.530752724424389
Cluster_BAT-sex_homogeneous_changing,0.0412790532847723,0.0435787897903739,0.0130473634173055,1.05571194886027,0.316077099135378,0.858911087222053,BAT-sex_homogeneous_changing,GABRIEL_Asthma,-0.0660517911482729
Cluster_WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.00510282936132857,0.00586491893500431,0.490688752947929,0.563971388141557,0.361416302933495,WAT-SC-sex_homogeneous_changing,GABRIEL_Asthma,-0.441992260977182
Cluster_LUNG-sex_homogeneous_changing,0.0200962598045112,0.0490384868547066,0.0161833936429208,2.44017978129933,0.80529381090545,0.0767539517747411,LUNG-sex_homogeneous_changing,GABRIEL_Asthma,-1.11489925507186
Cluster_SMLINT-sex_homogeneous_changing,0.00483681109663406,0.00531125570178634,0.00466070109034214,1.09809037311431,0.963589645579816,0.919224852486128,SMLINT-sex_homogeneous_changing,GABRIEL_Asthma,-0.0365782424228176
Cluster_LIVER-sex_homogeneous_changing,0.00698538656660559,0.00714616864364746,0.0073121067446471,1.02301691903645,1.0467719538391,0.98209159302203,LIVER-sex_homogeneous_changing,GABRIEL_Asthma,-0.00784800662337354
Cluster_BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0926544488053134,0.0802006114036034,2.15432462384433,1.86475829517044,0.507498976884236,BLOOD-sex_homogeneous_changing,GEFOS_Forearm,-0.294564828949683
Cluster_HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.00119429532486881,0.0166156182668848,0.630201321102915,8.76766773233645,0.966227220272227,HIPPOC-sex_homogeneous_changing,GEFOS_Forearm,-0.0149207318593264
Cluster_CORTEX-sex_homogeneous_changing,0.00148528163734603,0.0186694214414884,0.0201074621065029,12.569617082756,13.5378110123491,0.362231987045983,CORTEX-sex_homogeneous_changing,GEFOS_Forearm,-0.441013201774075
Cluster_SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0888175576925485,0.0822798175535722,3.70764618873086,3.4347313739248,0.387972258255254,SKM-GN-sex_homogeneous_changing,GEFOS_Forearm,-0.411199327285682
Cluster_SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.183323893409641,0.0990841832839289,4.85119069696194,2.62200556197543,0.0307124189585101,SKM-VL-sex_homogeneous_changing,GEFOS_Forearm,-1.51268597649211
Cluster_HEART-sex_homogeneous_changing,0.0355732836517194,0.102154029023445,0.0770929469296545,2.8716502537012,2.1671585812666,0.352529522969694,HEART-sex_homogeneous_changing,GEFOS_Forearm,-0.452804506684128
Cluster_KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0299775877019315,0.0382673234051139,3.01102237152535,3.8436637402872,0.588700686608135,KIDNEY-sex_homogeneous_changing,GEFOS_Forearm,-0.230105457665068
Cluster_ADRNL-sex_homogeneous_changing,0.035065496491538,0.172468475504774,0.0890095161796592,4.91846666270343,2.53837889336998,0.0767619930036665,ADRNL-sex_homogeneous_changing,GEFOS_Forearm,-1.11485375802127
Cluster_COLON-sex_homogeneous_changing,0.0318228384782221,0.119343865492874,0.0925065560223594,3.75025834274798,2.90692346899432,0.285723128697552,COLON-sex_homogeneous_changing,GEFOS_Forearm,-0.544054602952357
Cluster_SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0846661297056201,0.0675742112621318,2.93072103203489,2.33908367912503,0.369771512069413,SPLEEN-sex_homogeneous_changing,GEFOS_Forearm,-0.432066550796181
Cluster_BAT-sex_homogeneous_changing,0.0412790532847723,0.146706575237898,0.101934753870301,3.55401986149758,2.46940629105717,0.232079842390579,BAT-sex_homogeneous_changing,GEFOS_Forearm,-0.634362579142159
Cluster_WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.0348158489446665,0.0304869090480768,3.34789668471963,2.93162524606602,0.386726358609616,WAT-SC-sex_homogeneous_changing,GEFOS_Forearm,-0.412596226146276
Cluster_LUNG-sex_homogeneous_changing,0.0200962598045112,0.0176912226311601,0.0594201410020226,0.880324140076492,2.95677611555778,0.967676466924674,LUNG-sex_homogeneous_changing,GEFOS_Forearm,-0.0142698204969233
Cluster_SMLINT-sex_homogeneous_changing,0.00483681109663406,0.00173933001815979,0.0190639768461253,0.35960263558157,3.9414350623269,0.870592093408136,SMLINT-sex_homogeneous_changing,GEFOS_Forearm,-0.060185281360575
Cluster_LIVER-sex_homogeneous_changing,0.00698538656660559,0.0773649712629111,0.0485227342295767,11.0752598335449,6.94632054603034,0.0540987408925476,LIVER-sex_homogeneous_changing,GEFOS_Forearm,-1.2668128426528
